resp,comp,fproj,timezone,sfips,smsa,qcendiv,sstate,phtype,susr,qmarket,scregion,sdensity3,cregion,state,fips,density3,qlan,qs1,cintro,qs1a,ns1,cointro,qs2a,qs2b,ss2c,qs3,qs4,sex,q1,q2,q3,q4,q6,q7oe,q7.1,q7.2,q7.3,q7.4,q7.5,q7@,q7a,q8a,q8b,q8c,q8d,q8e,q8f,q8g,q8h,int1,int2,q9a,q9b,q9c,q9d,q9e,q9f,q10,q10a,q10b,q13,q14,q15,age,educ,schl,schl2,schl2@,rschl,rschl2,rschl2@,q17,q17@,q18a,q18b,q18c,q18d,q18e,q19,q20,q21,q22,q23a,q23b,q23c,l1,q24,q25,q25a,q26a,q26b,q26c,q26d,q26e,q26f,q26g,employ,employ2,employ2@,employ3,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41,q42,q43,q44a,q44b,q44c,q44d,q44dd,q44e,q44f,q44g,q44h,q44i,q45a,q45b,q46,q47,q48,marital,lwp2,lwp3,kidsa,fam1,fam2,fixhisp,hispx,hisp2,hisp3,racecmb,race1_1,race1_2,race1_3,race1_4,racethn,hh1,hh2,hh30,relig,relig@,chr,born,attend,income,finan,health,regist,regicert,party,partyln,ideo,birthh,mothrh,fathrh,home,home2,l1a,l2,l3,qc1,qc2,qc3,isex,ihisp1,irace1_1,irace1_2,irace1_3,irace1_4,ilang,fdate,fdow,phoneuse,adults,psadjust,puadjust,wt1,weight,q46x,agegroups
200058,1,4968r,2,47099,00000,6,TN,1,R,3,3,1,3,TN,47099,1,1,0,0,0,0,0,1,0,2,1,0,1,2,9,1,2,1,1,29,0,0,0,0,my generation has the new technology,2,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,0,1,5,1,0,18,3,5,0,,1,5,,1,,3,3,3,3,3,1,1,1,2,1,2,2,2,0,0,0,1,1,2,1,1,1,1,3,1,,0,0,0,0,1,0,1,0,0,0,1,2,1,1,1,1,2,2,1,1,1,0,0,0,2,2,0,0,2,6,1,0,2,4,1,1,2,2,0,1,1,0,0,0,1,2,0,1,13,,0,2,3,3,2,1,1,1,2,0,2,0,0,0,0,4,2,0,0,0,0,0,1,2,2,0,0,0,1,100118,2,1,2,1,2,2,0.567,0,29
200062,1,4968r,1,13135,12060,5,GA,1,S,3,3,4,3,GA,13135,4,1,0,0,0,0,0,1,0,2,1,0,1,1,1,1,1,1,1,29,30,0,0,0,"we have more technology,different way of communicating with each other ,facebook,myspace ,twitter etc.",1,3,2,1,1,3,4,1,2,1,1,2,2,2,2,1,1,1,1,0,1,1,0,18,3,5,0,,1,5,,5,<5:(VOL) Other (SPECIFY)>:i'm in the army right now,2,2,2,2,3,1,3,2,1,2,2,1,1,1,55,0,1,1,2,2,1,1,1,1,0,,2,1,1,0,0,0,2,2,1,1,1,4,1,1,2,1,1,1,1,1,2,1,1,2,2,2,0,0,2,6,2,0,2,2,3,1,2,2,0,2,2,0,0,0,2,3,1,1,1,,0,1,1,8,2,1,1,1,2,0,2,0,0,0,0,3,0,0,2,0,0,0,2,2,2,0,0,0,1,100117,1,2,2,1,1,1,0.234,0,29
200063,1,4968r,2,40071,00000,7,OK,1,R,3,3,1,3,OK,40071,1,1,0,0,0,0,0,1,0,2,1,0,1,2,2,2,2,1,1,11,0,0,0,0,my generation is a lot lazier,2,2,1,3,1,3,4,2,2,1,1,2,2,1,2,2,2,1,3,0,1,2,1,27,3,3,3,,0,0,,0,,2,3,2,1,3,1,4,2,1,2,1,1,1,1,10,0,2,1,1,1,1,1,1,1,0,,2,1,2,1,0,0,1,1,1,2,1,3,2,1,2,2,1,2,2,1,1,1,1,1,1,2,4,2,2,1,1,1,1,1,2,2,2,0,2,1,1,0,0,0,1,3,1,2,1,,0,1,5,5,2,2,1,1,3,1,3,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,1,100117,1,3,2,2,1,2,1.096,4,29
200064,1,4968r,2,46065,00000,4,SD,1,R,2,2,1,2,SD,46065,1,1,0,0,0,0,0,1,0,2,1,0,1,2,1,2,2,1,1,15,29,0,0,0,"WE HAVE OUR ONW THING GOING SOME WHAT LIKE THE YOUNG PEOPLE ARE MORE INTO THE WARS,MORE COMPUTER LITERATE",2,3,1,3,1,2,4,2,1,1,1,2,2,2,2,1,1,1,1,0,2,1,0,21,3,3,5,,0,0,,0,,2,3,1,1,1,1,5,2,1,1,2,1,1,1,3,0,2,1,2,2,1,1,1,2,0,,2,3,2,1,0,0,1,2,1,4,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,0,0,2,6,2,0,2,1,1,2,2,0,2,1,1,0,0,0,1,4,1,1,2,,0,2,5,2,1,1,1,1,2,0,3,0,0,0,0,4,0,0,1,0,0,0,2,2,2,0,0,0,1,100117,1,3,3,1,1,1,0.297,0,29
200066,1,4968r,2,22117,00000,7,LA,0,R,3,3,1,3,LA,22117,1,1,0,0,0,0,0,1,0,2,1,0,1,2,1,2,2,1,1,11,0,0,0,0,lazy,2,3,2,3,2,3,4,1,2,1,1,1,2,1,1,2,2,1,3,0,1,2,9,28,6,5,0,,1,5,,0,,2,3,3,3,3,2,0,2,1,2,2,1,1,1,4,0,2,2,1,2,1,1,2,1,0,,2,1,1,0,0,0,1,1,4,2,1,9,1,1,2,1,1,2,2,2,1,1,1,2,2,2,0,0,2,1,1,1,2,1,1,2,2,0,2,1,1,0,0,0,1,1,0,0,12,,0,0,3,6,2,1,1,1,2,0,2,0,0,0,0,1,0,2,0,0,0,0,1,2,1,0,0,0,1,100117,1,2,1,1,1,1,0.262,0,29
200068,1,4968r,1,36119,35620,2,NY,1,S,1,1,5,1,NY,36119,5,1,0,0,0,0,0,1,0,2,1,0,1,2,1,1,2,1,1,32,0,0,0,0,we are trend setters,1,2,1,3,1,2,4,2,1,1,1,2,2,1,1,1,2,1,1,0,1,2,2,19,3,3,5,,0,0,,0,,2,3,3,1,3,1,1,2,1,2,2,1,1,1,80,0,2,1,2,2,2,2,1,2,0,,2,3,1,0,0,0,3,1,1,4,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,0,0,2,6,2,0,2,1,1,2,2,0,2,1,1,0,0,0,1,4,0,2,2,,0,2,4,9,1,1,1,1,2,0,4,0,0,0,0,4,0,0,1,0,0,0,2,2,2,0,0,0,1,100117,1,3,4,2,1,2,0.549,0,29
200070,1,4968r,3,48141,21340,7,TX,0,U,3,3,3,3,TX,48141,3,1,0,0,0,0,0,1,0,2,1,0,2,2,2,2,2,1,1,7,0,0,0,0,i our generation is much smarter,1,2,3,3,1,2,4,2,2,2,2,2,0,0,2,2,2,2,0,1,5,1,0,26,2,5,0,,1,1,,4,,3,3,3,2,3,0,0,0,0,1,2,1,1,1,60,0,0,0,0,2,2,2,2,3,5,<5:(VOL) Other reason (SPECIFY)>:homemaker,0,0,0,0,2,1,2,0,0,0,1,3,2,3,2,2,2,0,2,2,1,1,1,1,1,2,5,2,2,2,0,0,1,1,1,1,2,2,0,1,1,0,0,0,1,3,1,1,12,,0,0,4,1,2,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,2,2,0,0,0,1,100117,1,2,2,1,1,1,0.429,5,29
200071,1,4968r,4,53061,42660,9,WA,1,S,4,4,2,4,WA,53061,2,1,0,0,0,0,0,1,0,2,1,0,2,1,1,1,1,2,0,0,0,0,0,0,,1,2,2,4,1,2,4,1,1,1,1,2,2,2,2,2,2,1,1,0,2,2,2,22,5,3,4,,0,0,,0,,3,1,3,3,1,1,2,2,1,2,1,1,1,1,8,0,2,2,2,2,1,2,2,3,1,,0,0,0,0,2,1,1,0,0,0,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,0,0,2,6,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,4,0,2,12,,0,0,4,1,1,2,1,1,2,0,4,0,0,0,0,4,0,0,1,0,0,0,2,2,2,0,0,0,1,100117,1,3,4,2,1,2,0.976,0,29
200072,1,4968r,4,06085,41940,9,CA,1,U,4,4,4,4,CA,06085,4,1,0,0,0,0,0,1,0,2,1,0,2,2,2,1,2,1,1,7,0,0,0,0,More informative and makes better decisions,1,2,1,2,1,2,3,1,3,1,1,1,2,1,1,2,1,2,0,1,5,9,0,19,3,3,5,,0,0,,0,,2,2,2,2,1,1,1,2,1,1,1,1,1,1,0,0,1,1,1,2,2,2,2,3,1,,0,0,0,0,2,1,2,0,0,0,1,3,2,1,1,2,2,2,2,1,1,2,2,1,2,2,0,0,2,6,2,0,2,1,1,1,2,2,0,4,4,0,0,0,4,7,2,3,6,,0,0,2,10,1,2,2,0,2,0,3,0,0,0,0,4,0,0,3,0,0,0,2,2,1,0,0,0,1,100117,1,2,5,2,1,2,0.352,0,29
200074,1,4968r,4,53005,28420,9,WA,1,U,4,4,1,4,WA,53005,1,1,0,0,0,0,0,1,0,2,1,0,1,1,1,1,3,1,1,30,32,37,0,0,"the way we dress , the way we talk and the type of music we listen to",2,2,1,4,2,2,4,1,2,1,1,2,2,2,2,2,2,1,1,0,1,1,0,20,3,3,4,,0,0,,0,,3,3,3,1,1,1,3,2,1,1,2,1,1,1,20,0,2,1,1,1,1,2,1,3,1,,0,0,0,0,2,1,1,0,0,0,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,0,0,2,6,2,0,2,1,1,1,1,1,0,1,1,0,0,0,3,2,0,1,1,,0,1,2,4,2,1,2,0,3,1,3,2,2,2,0,4,0,0,2,0,0,0,2,2,2,0,0,0,1,100117,1,2,2,1,1,1,0.289,0,29
200076,1,4968r,3,08005,19740,8,CO,0,U,4,4,3,4,CO,08031,5,1,0,0,0,0,0,1,0,2,1,0,1,2,1,1,9,1,1,29,30,0,0,0,communications and electronics,1,2,1,4,9,2,4,2,2,1,1,1,1,2,2,1,1,1,1,0,1,1,0,29,7,5,0,,2,0,,0,,3,3,3,3,3,1,3,2,1,2,2,1,1,1,5,0,2,1,2,2,1,1,1,1,0,,2,1,1,0,0,0,1,1,3,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,0,0,2,1,1,1,2,1,1,2,2,0,2,1,1,0,0,0,1,2,0,2,5,,0,0,4,9,2,1,1,1,2,0,4,0,0,0,0,1,0,0,2,0,0,0,2,2,1,0,0,0,1,100117,1,2,2,2,1,2,0.566,0,29
200077,1,4968r,2,29095,28140,4,MO,1,U,2,2,4,2,MO,29095,4,1,0,0,0,0,0,1,0,2,1,0,1,2,2,2,2,2,0,0,0,0,0,0,,2,3,1,1,2,3,4,2,3,1,1,1,2,2,1,1,1,1,2,0,2,1,0,23,4,3,9,,0,0,,0,,2,3,2,1,3,1,4,2,2,1,2,1,1,1,5,0,2,1,2,2,2,1,2,3,1,,0,0,0,0,2,9,1,0,0,0,1,3,1,1,1,2,1,2,2,1,2,1,1,1,2,2,0,0,2,6,2,0,2,1,1,2,2,0,2,1,1,0,0,0,1,3,0,1,1,,0,2,3,7,1,1,1,1,3,9,3,0,0,0,0,4,0,0,2,0,0,0,1,2,2,0,0,0,1,100118,2,2,3,1,1,1,0.359,0,29
200078,1,4968r,2,40027,36420,7,OK,0,U,3,3,3,3,OK,40109,4,1,0,0,0,0,0,1,0,2,1,0,2,1,2,1,2,1,1,32,0,0,0,0,style and we let it all hangout,9,1,1,1,1,3,4,3,1,2,2,1,0,0,2,1,1,1,1,0,6,2,2,25,3,5,0,,1,5,,1,,3,1,3,2,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,2,1,2,1,1,0,,2,2,1,0,0,0,2,1,2,1,1,1,2,3,1,1,2,0,1,1,1,0,0,0,1,1,2,2,2,1,1,3,1,1,1,1,2,2,0,2,2,0,0,0,2,2,0,2,12,,0,0,1,3,2,1,1,1,2,0,2,0,0,0,0,2,2,0,0,0,0,0,1,2,2,0,0,0,1,100118,2,1,2,2,2,4,2.06,2,29
200080,1,4968r,2,21207,00000,6,KY,0,R,3,3,1,3,KY,21207,1,1,0,0,0,0,0,1,0,2,1,0,1,1,2,1,2,2,0,0,0,0,0,0,,2,3,1,2,1,2,4,2,1,1,1,2,2,2,2,2,2,1,2,0,1,1,0,28,3,5,0,,2,0,,4,,3,2,3,2,3,1,3,2,2,2,2,2,1,1,2,0,2,2,2,2,1,2,2,1,0,,2,3,2,1,0,0,2,2,3,2,1,4,2,3,2,2,1,2,2,2,2,1,1,1,2,2,0,0,2,1,1,1,1,1,1,1,2,2,0,1,1,0,0,0,1,4,2,2,1,,0,1,2,6,2,1,1,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,2,2,0,0,0,1,100118,2,2,2,2,1,2,1.096,0,29
200081,1,4968r,1,13039,00000,5,GA,0,R,3,3,1,3,GA,13039,1,1,0,0,0,0,0,1,0,2,1,0,2,1,1,1,1,2,0,0,0,0,0,0,,1,4,2,3,1,3,4,2,2,1,1,1,2,2,1,2,1,1,1,0,2,2,2,29,6,5,0,,1,5,,0,,3,3,3,3,3,1,2,2,2,1,1,2,1,1,4,0,2,1,2,1,1,2,1,3,3,,0,0,0,0,1,0,2,0,0,0,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,0,1,2,2,2,2,0,2,1,1,0,0,0,1,5,3,2,2,,0,2,2,6,2,1,2,0,3,1,3,0,0,0,0,1,0,0,2,0,0,0,1,2,2,0,0,0,1,100118,2,2,2,2,1,2,0.496,1,29
200082,1,4968r,2,01107,00000,6,AL,1,R,3,3,1,3,AL,01107,1,1,0,0,0,0,0,1,0,2,1,0,1,2,2,1,2,2,0,0,0,0,0,0,,1,4,2,2,2,4,4,2,2,1,1,2,2,2,2,2,1,1,1,0,1,1,0,20,3,5,0,,1,2,,1,,3,3,3,1,1,2,0,2,1,2,2,1,1,1,12,0,2,1,2,2,2,1,1,3,3,,0,0,0,0,2,1,1,0,0,0,1,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,2,6,1,0,2,1,1,1,2,2,0,2,2,0,0,0,2,2,1,2,13,,0,1,5,2,2,2,1,1,2,0,2,0,0,0,0,4,0,0,3,0,0,0,1,2,2,0,0,0,1,100118,2,2,1,2,1,2,0.441,0,29
200083,1,4968r,3,49005,30860,8,UT,1,U,4,4,1,4,UT,49005,1,1,0,0,0,0,0,1,0,2,1,0,2,1,2,2,2,1,1,29,0,0,0,0,age of technology generation things we cant live w/o,2,3,1,1,1,2,4,1,1,1,1,2,2,2,1,2,2,1,2,0,2,1,0,28,6,5,0,,2,0,,0,,2,2,2,3,3,2,0,2,1,3,1,1,1,1,3,0,2,1,2,2,1,2,1,2,0,,1,9,2,2,0,0,3,1,1,3,9,4,2,1,1,1,1,2,2,1,2,2,1,1,2,2,0,0,2,1,2,0,1,1,1,2,2,0,2,1,1,0,0,0,1,4,2,2,3,,0,2,2,6,2,1,1,1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,2,9,9,0,0,0,1,100119,3,2,2,2,1,2,0.599,0,29
200084,1,4968r,4,06071,40140,9,CA,0,U,4,4,1,4,CA,06071,1,1,0,0,0,0,0,1,0,2,1,0,1,2,1,2,1,9,0,0,0,0,0,0,,1,1,1,1,1,3,4,1,1,1,1,2,2,2,1,2,1,1,3,0,1,1,0,24,5,3,5,,0,0,,0,,3,9,2,3,1,2,0,2,2,1,2,1,1,1,1,0,1,1,1,2,1,1,1,2,0,,1,3,2,1,0,0,1,1,4,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0,0,2,1,1,2,1,0,1,4,4,0,0,0,3,2,0,2,2,,0,2,2,4,2,2,1,1,1,0,4,2,2,3,0,2,0,0,2,0,0,0,2,9,9,0,0,0,1,100119,3,2,2,2,1,2,0.695,1,29
200085,1,4968r,4,53029,00000,9,WA,1,R,4,4,3,4,WA,53029,3,1,0,0,0,0,0,1,0,2,1,0,1,3,2,1,1,2,0,0,0,0,0,0,,2,4,3,4,1,3,4,3,2,1,1,2,2,2,2,2,2,2,0,4,5,2,2,24,5,5,0,,2,0,,2,,2,3,3,1,3,1,5,2,2,1,1,1,1,1,2,0,2,2,2,1,2,2,2,3,4,,0,0,0,0,2,1,4,0,0,0,2,9,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,0,0,2,1,4,1,2,2,0,1,1,0,0,0,1,2,0,2,13,,0,2,5,1,2,2,1,1,4,1,9,0,0,0,0,5,0,0,2,0,0,0,2,9,9,0,0,0,1,100119,3,2,2,2,1,2,0.719,1,29
200086,1,4968r,4,06059,31100,9,CA,1,U,4,4,5,4,CA,06059,5,1,0,0,0,0,0,1,0,2,1,0,1,3,2,1,1,2,0,0,0,0,0,0,,9,3,9,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,0,1,2,2,26,6,5,0,,1,5,,0,,3,1,3,9,1,1,2,1,2,2,1,1,1,1,40,0,1,1,1,1,2,1,2,2,0,,2,2,2,2,0,0,1,1,1,3,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,0,0,2,6,2,0,2,1,1,1,2,2,0,4,4,0,0,0,4,3,0,1,9,,0,0,5,9,1,1,1,1,3,2,5,0,0,0,0,4,0,0,1,0,0,0,2,9,9,0,0,0,1,100119,3,3,3,1,1,1,0.222,0,29
200087,1,4968r,1,39049,18140,3,OH,0,U,2,2,5,2,OH,39049,5,1,0,0,0,0,0,1,0,2,1,0,1,3,1,1,1,1,1,8,0,0,0,0,we're more creative and have a way of chngng thngs with our own spin,2,3,2,3,1,3,4,2,2,1,1,2,2,2,1,1,1,1,1,0,6,2,9,23,2,1,2,,0,0,,0,,2,2,2,3,1,1,5,2,1,2,1,1,2,0,0,0,1,2,2,2,1,1,2,3,4,,0,0,0,0,2,1,3,0,0,0,1,4,2,1,1,2,2,2,2,2,2,0,0,0,1,2,3,2,2,1,1,1,2,1,1,2,2,0,2,2,2,0,0,0,2,2,0,1,1,,0,1,2,2,1,2,9,0,2,0,4,0,0,0,0,4,1,0,3,0,0,0,2,2,2,0,0,0,1,100121,5,2,2,1,1,1,0.416,3,29
200091,1,4968r,1,36039,00000,2,NY,1,R,1,1,1,1,NY,36039,1,1,0,0,0,0,0,1,0,2,1,0,1,2,2,1,2,1,1,23,34,41,0,0,"more younger divorces, more teenage pregnancy, less education, not as career oriented",1,4,3,4,1,4,2,3,1,1,1,2,1,2,1,1,1,1,1,0,1,2,2,25,3,5,0,,1,4,,1,,9,1,1,1,3,1,1,2,1,1,2,2,1,1,20,0,2,1,1,2,2,1,1,1,0,,2,3,2,1,0,0,1,1,1,4,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,20,2,2,2,0,0,1,3,2,1,2,2,0,1,1,0,0,0,1,4,2,0,12,,0,0,4,3,1,1,1,1,3,9,9,0,0,0,0,2,0,0,2,0,0,0,2,9,9,0,0,0,1,100124,1,2,2,1,1,1,0.642,20,29
200093,1,4968r,1,51510,47900,5,VA,1,U,3,3,5,3,VA,51510,5,1,0,0,0,0,0,1,0,2,1,0,1,2,2,1,1,2,0,0,0,0,0,0,,2,3,2,2,4,3,4,2,3,1,1,2,2,2,2,2,2,1,2,0,1,2,2,23,6,5,0,,1,5,,0,,2,2,2,3,3,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,3,5,<5:(VOL) Other reason (SPECIFY)>:unable to find work,0,0,0,0,2,1,1,0,0,0,1,4,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,2,6,2,0,2,2,4,1,2,2,0,1,1,0,0,0,1,2,0,1,1,,0,2,2,4,1,1,1,1,3,1,2,0,0,0,0,4,0,0,3,0,0,0,2,9,9,0,0,0,1,100119,3,2,2,1,1,1,0.431,0,29
200095,1,4968r,2,17043,16980,3,IL,0,S,2,2,5,2,IL,17043,5,1,0,0,0,0,0,1,0,2,1,0,1,2,2,1,1,1,1,10,38,0,0,0,"more variety in food, more tolerant",2,2,2,4,1,2,3,2,1,1,2,2,2,2,1,2,2,1,3,0,1,2,1,22,5,5,0,,1,4,,1,,1,3,3,3,1,1,4,2,2,4,4,2,1,1,50,0,1,2,2,1,2,2,1,2,0,,2,2,2,1,0,0,3,1,1,3,1,9,2,1,1,1,2,2,2,1,2,1,1,1,2,2,0,0,2,6,2,0,2,1,1,2,1,0,1,1,1,0,0,0,3,6,0,6,12,,0,0,6,10,1,2,1,1,2,0,3,2,2,2,0,4,0,0,1,0,0,0,2,9,9,0,0,0,1,100119,3,3,6,2,1,2,0.434,0,29
200096,1,4968r,1,12083,36100,5,FL,1,S,3,3,2,3,FL,12017,2,1,0,0,0,0,0,1,0,2,1,0,1,2,2,2,2,1,1,32,37,0,0,0,"our activities are different ,the way we dress,and the type of music we listen to",1,2,2,1,1,2,4,2,2,1,1,2,2,2,1,1,1,2,0,1,2,2,2,22,3,5,0,,1,4,,1,,2,2,3,3,3,1,3,2,1,1,2,1,1,1,0,0,2,2,2,1,2,1,1,2,0,,3,3,2,1,0,0,2,1,1,4,1,4,2,3,2,2,1,2,2,2,1,1,1,1,2,2,0,0,2,2,0,0,1,1,1,2,2,0,2,1,1,0,0,0,1,6,2,2,1,,0,1,3,6,2,2,1,1,2,0,1,0,0,0,0,4,0,0,2,0,0,0,2,2,2,0,0,0,1,100120,4,2,4,2,1,2,1.211,0,29
200097,1,4968r,1,23011,00000,1,ME,0,R,1,1,2,1,ME,23011,2,1,0,0,0,0,0,1,0,2,1,0,1,3,2,2,2,1,1,6,11,24,0,0,"I would say my generation compared to other generations, my generation is not as, what's the word I'm looking for, not too... My generation compared to past generations is a little more selfish.  My generation tends to take stuff for granted.  And I would",1,1,3,3,1,2,9,1,1,1,1,2,2,9,9,1,1,1,1,0,3,1,0,19,3,5,0,,1,9,,2,,2,2,3,2,3,1,5,2,1,1,2,1,1,1,100,0,2,2,2,2,1,1,1,3,4,,0,0,0,0,2,1,1,0,0,0,9,9,2,1,2,1,1,1,1,1,9,1,1,1,1,1,2,1,2,6,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,3,0,1,12,,0,0,6,4,2,2,1,1,3,9,3,0,0,0,0,4,0,0,2,0,0,0,2,2,1,0,0,0,1,100120,4,2,3,1,1,1,0.252,2,29
200098,1,4968r,2,48469,47020,7,TX,1,U,3,3,2,3,TX,48469,2,1,0,0,0,0,0,1,0,2,1,0,1,2,2,1,2,1,1,21,37,0,0,0,the way we we dress and act,2,1,1,1,1,3,4,3,1,1,1,2,2,2,2,1,1,1,2,0,2,1,0,29,5,5,0,,2,0,,4,,2,2,2,2,3,2,0,2,2,1,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,,2,1,1,0,0,0,1,1,2,2,1,3,2,2,2,2,1,2,2,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,1,2,2,0,2,1,1,0,0,0,1,3,1,2,1,,0,2,3,5,2,1,1,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,1,100120,4,3,2,2,1,2,0.403,0,29
200099,1,4968r,2,47187,34980,6,TN,1,S,3,3,2,3,TN,47187,2,1,0,0,0,0,0,1,0,2,1,0,1,1,2,1,2,1,1,29,30,0,0,0,The way we communicate to each other b/c we've been exposed to technology for most of our lives.,2,4,2,2,2,4,4,2,4,1,1,1,1,2,1,2,1,2,0,3,1,1,0,18,2,1,5,,0,0,,0,,2,3,2,2,3,1,3,2,1,2,1,2,1,1,30,0,1,1,1,2,1,2,1,2,0,,3,3,2,1,0,0,1,1,1,4,1,4,2,1,1,1,1,1,1,1,2,1,1,1,2,2,0,0,2,6,2,0,2,2,2,2,2,0,2,1,1,0,0,0,1,3,0,1,1,,0,1,1,8,1,1,1,1,3,1,1,0,0,0,0,4,0,0,1,0,0,0,1,2,1,0,0,0,1,100120,4,3,3,1,1,1,0.574,0,29
200100,1,4968r,2,22055,29180,7,LA,0,U,3,3,3,3,LA,22055,3,1,0,0,0,0,0,1,0,2,1,0,1,1,2,1,2,1,1,19,29,0,0,0,TECHNOLOGY FOR STARTERS IS MORE ADVANCE AND MOST PEOPLE OF MY GENERATION IS MORE INDEPENDENT,2,2,1,2,1,2,4,2,1,1,1,1,1,2,2,2,2,1,2,0,2,2,2,27,6,5,0,,1,5,,0,,2,2,2,1,3,1,2,2,2,1,2,1,1,1,10,0,1,1,2,2,2,1,1,1,0,,2,1,1,0,0,0,2,2,3,3,1,4,2,1,2,2,2,1,2,2,2,1,1,1,2,2,0,0,2,1,2,0,1,1,1,2,2,0,2,1,1,0,0,0,1,3,1,2,2,,0,2,2,7,2,1,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,1,100120,4,3,2,2,1,2,0.481,0,29
200101,1,4968r,2,48201,26420,7,TX,1,U,3,3,4,3,TX,48201,4,1,0,0,0,0,0,1,0,2,1,0,1,1,1,1,1,2,0,0,0,0,0,0,,2,2,1,1,1,2,4,2,2,1,1,2,2,2,2,2,2,2,0,1,2,2,1,28,6,5,0,,1,5,,0,,3,2,2,3,1,1,5,2,1,1,2,1,1,1,20,0,2,1,2,1,2,1,2,1,0,,2,1,2,1,0,0,3,1,4,2,2,4,1,3,1,1,2,2,2,2,2,1,1,1,2,2,0,0,2,1,2,0,2,1,1,1,1,1,0,1,1,0,0,0,3,2,0,1,13,,0,2,5,6,2,1,2,0,2,0,4,3,0,0,0,2,0,0,2,0,0,0,2,2,1,0,0,0,1,100120,4,2,2,1,1,1,0.352,0,29
200102,1,4968r,2,19083,00000,4,IA,1,R,2,2,1,2,IA,19127,1,1,0,0,0,0,0,1,0,2,1,0,2,1,1,1,1,2,0,0,0,0,0,0,,2,4,1,2,1,4,4,2,2,1,1,1,1,2,1,1,2,2,0,3,2,1,0,27,6,5,0,,2,0,,0,,2,2,2,2,1,1,1,2,2,1,1,1,1,2,0,0,2,1,1,2,2,2,2,2,0,,2,3,1,0,0,0,1,1,3,3,2,4,2,1,1,1,1,2,2,1,2,0,1,2,2,2,0,0,2,1,2,0,1,1,1,2,2,0,2,1,1,0,0,0,1,4,2,2,1,,0,1,9,4,2,1,1,1,3,1,2,0,0,0,0,1,0,0,3,0,0,0,1,2,1,0,0,0,1,100120,4,2,2,2,1,2,0.519,0,29
200103,1,4968r,2,48201,26420,7,TX,1,S,3,3,4,3,TX,48201,4,1,0,0,0,0,0,1,0,2,1,0,1,3,2,2,2,1,1,11,0,0,0,0,"we don't have the drive needed to support america,they don't have any goals towards life,no plans for the future",2,2,3,4,2,3,4,2,3,1,1,2,1,9,2,2,2,2,0,3,3,1,0,22,3,5,0,,1,3,,5,<5:(VOL) Other (SPECIFY)>:i need to study more in order to get into an advance class,3,3,3,3,3,1,2,2,1,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,0,,2,3,2,1,0,0,1,1,1,3,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,0,0,2,6,2,0,2,1,2,2,1,0,1,1,1,0,0,0,3,3,0,1,1,,0,2,5,6,2,1,9,0,1,0,2,2,3,2,0,4,0,0,1,0,0,0,2,2,2,0,0,0,1,100120,4,3,3,1,1,1,0.559,0,29
200105,1,4968r,1,09009,35300,1,CT,0,S,1,1,4,1,CT,09009,4,1,0,0,0,0,0,1,0,2,1,0,2,2,1,1,2,1,1,29,30,0,0,0,My generation is more technology based.  Maybe have better communication networking.,1,1,1,3,1,2,4,2,2,1,1,2,2,2,2,2,2,2,0,2,3,2,2,19,5,3,5,,0,0,,0,,3,3,1,2,1,1,2,2,1,1,2,1,1,1,50,0,1,1,1,2,2,1,2,2,0,,2,3,2,1,0,0,2,1,1,3,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,0,0,2,6,2,0,2,1,1,2,2,0,2,1,1,0,0,0,1,4,0,2,1,,0,2,5,6,1,1,1,1,3,1,4,0,0,0,0,4,0,0,2,0,0,0,2,2,1,0,0,0,1,100120,4,2,4,2,1,2,1.049,0,29
